;Basisthema;Type;Definitie;Eenheid;Ratio;Teller;Noemer;Bron;Laatste jaar beschikbaar;Aanlevering volgende update;Title;Download URL;Vraagstelling survey
354;Integratie;Geregistreerde statistiek;"Aantal ingeschreven kiezers met vreemde nationaliteit ten opzichte van het aantal potentiële kiezers.
Personen die zich als kiezer hebben ingeschreven bij de gemeenteraadsverkiezingen: alle inwoners met een huidige vreemde (= niet-Belgische) nationaliteit die voor 1 augustus van het jaar van de verkiezingen een aanvraag om als gemeenteraadskiezer erkend te worden hebben ingediend bij het gemeentebestuur en die voldoen aan de voorwaarden van de wet van 19 maart 2004.
Potentiële kiezers: alle inwoners met een huidige vreemde (= niet-Belgische) nationaliteit. Bij de niet-EU-burgers gaat het enkel om diegenen die voldoen aan de voorwaarden van de wet van 19 maart 2004: onder meer minstens 5 jaar ononderbroken hoofdverblijfplaats in België.";persoon/kiezer;procent;Aantal personen dat zich als kiezer heeft ingeschreven;Aantal potentiële kiezers;Federale Overheidsdienst Binnenlandse Zaken;2018;oktober 2024;Bereik niet-Belgische kiezers;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_LO_29.xlsx;
355;Integratie;Geregistreerde statistiek;"Aantal ingeschreven kiezers met vreemde nationaliteit ten opzichte van het aantal potentiële kiezers per nationaliteitsgroep.
Personen die zich als kiezer hebben ingeschreven bij de gemeenteraadsverkiezingen: alle inwoners met een huidige vreemde (= niet-Belgische) nationaliteit die voor 1 augustus van het jaar van de verkiezingen een aanvraag om als gemeenteraadskiezer erkend te worden hebben ingediend bij het gemeentebestuur en die voldoen aan de voorwaarden van de wet van 19 maart 2004.
Potentiële kiezers: alle inwoners met een huidige vreemde (= niet-Belgische) nationaliteit. Bij de niet-EU-burgers gaat het enkel om diegenen die voldoen aan de voorwaarden van de wet van 19 maart 2004: onder meer minstens 5 jaar ononderbroken hoofdverblijfplaats in België.";persoon/kiezer;procent;Aantal personen dat zich als kiezer heeft ingeschreven per nationaliteitsgroep;Aantal potentiële kiezers per nationaliteitsgroep;Federale Overheidsdienst Binnenlandse Zaken;2018;oktober 2024;Bereik niet-Belgische kiezers, naar nationaliteit;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_LO_28.xlsx;
356;Integratie;Geregistreerde statistiek;"Aantal cursisten van het volwassenenonderwijs tijdens het refertejaar (van 1 april van jaar x tot 31 maart van jaar x+1) en die wonen in de gemeente, naar nationaliteitsgroep. Het gaat om de basiseducatie, het secundair volwassenenonderwijs, het hoger beroepsonderwijs van het volwassenenonderwijs en de specifieke lerarenopleiding. Het volwassenenonderwijs is onderwijs los van de initiële onderwijsloopbaan. Het stelt de cursisten in staat om een erkend diploma, getuigschrift of certificaat te behalen. Volwassenen van minimum 18 jaar en jongeren die aan de voltijdse leerplicht voldaan hebben, mogen zich inschrijven. Naargelang de gekozen cursus kunnen er ook specifieke toelatingsvoorwaarden zijn.
De aantallen hebben betrekking op de cursisten die in de gemeente wonen, los van het feit of zij in de gemeente onderwijs volgen of elders. De cijfers voor de Brusselse gemeenten hebben enkel betrekking op de cursisten ingeschreven in het Nederlandstalige volwassenenonderwijs.
De gegevens zijn opgesplitst naar nationaliteitsgroep op basis van de huidige nationaliteit van de cursist zoals meegedeeld door de instelling aan het Vlaams Ministerie Onderwijs en Vorming.";cursist;procent;Aantal cursisten volwassenenonderwijs per nationaliteitsgroep;Totaal aantal cursisten;Departement Onderwijs & Vorming;2021;oktober 2023;Deelnemers volwassenenonderwijs, naar nationaliteit, naar woonplaats;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_ON_37.xlsx;
357;Integratie;Geregistreerde statistiek;Aantal vreemdelingen (= personen met huidige vreemde nationaliteit) dat zich in de loop van het jaar vanuit het buitenland in de gemeente is komen vestigen + aantal vreemdelingen dat werd overgeschreven van het wachtregister naar een regulier bevolkingsregister + aantal vreemdelingen dat in een regulier bevolkingsregister werd heringeschreven na eerder te zijn geschrapt.;migratie;per 1.000 inwoners;Aantal inwijkingen van vreemdelingen uit het buitenland;Aantal inwoners;Statbel;2022;juli 2024;Externe inwijking van vreemdelingen;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_DE_28.xlsx;
358;Integratie;Geregistreerde statistiek;"Aantal vreemdelingen (= personen met huidige vreemde nationaliteit) dat in de loop van het jaar is uitgeweken naar het buitenland + aantal vreemdelingen dat werd overgeschreven van een regulier bevolkingsregister naar het wachtregister + aantal vreemdelingen dat uit een regulier bevolkingsregister werd geschrapt
Saldo internationale migraties = internationale inwijking - internationale uitwijking.";migratie;per 1.000 inwoners;Aantal uitwijkingen van vreemdelingen naar het buitenland;Aantal inwoners;Statbel;2022;juli 2024;Externe uitwijking van vreemdelingen;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_DE_29.xlsx;
359;Integratie;Geregistreerde statistiek;"Aantal huurders van een sociale woning per nationaliteitsgroep en aandeel van de huurders in het totaal aantal inwoners per nationaliteitsgroep. Het gaat om het aantal unieke huurders op het einde van het jaar. Dat wordt afgezet ten opzichte van het totaal aantal inwoners per nationaliteitsgroep op 1 januari van het volgende jaar.
Volgende nationaliteitsgroepen worden gebruikt:
- België: personen met een huidige Belgische nationaliteit
- EU-burgers (zonder België): personen met een huidige niet-Belgische EU-nationaliteit
- niet-EU-burgers: personen met een huidige niet-EU-nationaliteit.";persoon/huurder;procent;Aantal huurders per nationaliteitsgroep;Aantal inwoners per nationaliteitsgroep;Vlaamse Maatschappij voor Sociaal Wonen;2021;augustus 2023;Huurders van sociale woning, naar nationaliteit;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_WO_12.xlsx;
360;Integratie;Geregistreerde statistiek;Aantal meerderjarige inburgeraars dat zich in de loop van het jaar voor het eerst heeft aangemeld bij een onthaalbureau. Personen die behoren tot de verplichte doelgroep van het Vlaamse inburgeringsbeleid moeten zich binnen een termijn van maximaal drie maanden vanaf het moment waarop hun inburgeringsplicht is ontstaan bij een onthaalbureau aanmelden. Ook personen die recht hebben op een inburgeringstraject kunnen zich vrijwillig bij een onthaalbureau aanmelden. Samen met de betrokkene bekijkt het onthaalbureau wat het inburgeringstraject zal inhouden. Afhankelijk van de situatie van de betrokkene bestaat een inburgeringstraject uit een basiscursus Nederlands, een cursus maatschappelijke oriëntatie en/of loopbaanoriëntatie. De nieuwkomer wordt verwacht op regelmatige basis de lessen te volgen, zoniet kan hij administratief gesanctioneerd worden.;inburgeraar;per 10.000 inwoners;Aantal inburgeraars die zich hebben aangemeld bij een onthaalbureau;Aantal inwoners;Agentschap Binnenlands Bestuur, Kruispuntbank Inburgering;2020;juni 2023;Inburgeraars aangemeld bij onthaalbureau;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_DE_61.xlsx;
361;Integratie;Geregistreerde statistiek;"Aantal meerderjarige inburgeraars dat zich in de loop van het jaar voor het eerst heeft aangemeld bij een onthaalbureau. Personen die behoren tot de verplichte doelgroep van het Vlaamse inburgeringsbeleid moeten zich binnen een termijn van maximaal drie maanden vanaf het moment waarop hun inburgeringsplicht is ontstaan bij een onthaalbureau aanmelden. Ook personen die recht hebben op een inburgeringstraject kunnen zich vrijwillig bij een onthaalbureau aanmelden. Samen met de betrokkene bekijkt het onthaalbureau wat het inburgeringstraject zal inhouden. Afhankelijk van de situatie van de betrokkene bestaat een inburgeringstraject uit een basiscursus Nederlands, een cursus maatschappelijke oriëntatie en/of loopbaanoriëntatie. De nieuwkomer wordt verwacht op regelmatige basis de lessen te volgen, zoniet kan hij administratief gesanctioneerd worden.
De cijfers over het aantal inburgeraars dat zich aanmeldt, zijn opgesplitst naar doelgroep. De doelgroep houdt verband met het feit dat bepaalde categorieën inburgeraars verplicht zijn om een inburgeringstraject te volgen en anderen niet.";inburgeraar;procent;Aantal inburgeraars die zich hebben aangemeld bij een onthaalbureau naar doelgroep;Aantal inburgeraars die zich hebben aangemeld bij een onthaalbureau;Agentschap Binnenlands Bestuur, Kruispuntbank Inburgering;2020;juni 2023;Inburgeraars aangemeld bij onthaalbureau, naar doelgroep;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_DE_62.xlsx;
362;Integratie;Geregistreerde statistiek;"Aantal meerderjarige inburgeraars dat zich in de loop van het jaar voor het eerst heeft aangemeld bij een onthaalbureau. Personen die behoren tot de verplichte doelgroep van het Vlaamse inburgeringsbeleid moeten zich binnen een termijn van maximaal drie maanden vanaf het moment waarop hun inburgeringsplicht is ontstaan bij een onthaalbureau aanmelden. Ook personen die recht hebben op een inburgeringstraject kunnen zich vrijwillig bij een onthaalbureau aanmelden. Samen met de betrokkene bekijkt het onthaalbureau wat het inburgeringstraject zal inhouden. Afhankelijk van de situatie van de betrokkene bestaat een inburgeringstraject uit een basiscursus Nederlands, een cursus maatschappelijke oriëntatie en/of loopbaanoriëntatie. De nieuwkomer wordt verwacht op regelmatige basis de lessen te volgen, zoniet kan hij administratief gesanctioneerd worden.
De cijfers over het aantal inburgeraars dat zich aanmeldt, zijn opgesplitst naar nationaliteit. Bij de opdeling naar nationaliteit wordt een opdeling gemaakt tussen personen met een nationaliteit van een EU+-land en ‘derdelanders’. De EU+-landen zijn de landen van de Europese Unie, Zwitserland, Noorwegen, IJsland en Liechtenstein. De derdelanders zijn de landen buiten de EU+-landen.";inburgeraar;procent;Aantal inburgeraars die zich hebben aangemeld bij een onthaalbureau naar nationaliteitsgroep;Aantal inburgeraars die zich hebben aangemeld bij een onthaalbureau;Agentschap Binnenlands Bestuur, Kruispuntbank Inburgering;2020;juni 2023;Inburgeraars aangemeld bij onthaalbureau, naar nationaliteit;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_DE_63.xlsx;
363;Integratie;Geregistreerde statistiek;Aantal meerderjarige inburgeraars dat in de loop van het jaar een inburgeringsattest heeft behaald. Het aantal personen dat een inburgeringsattest heeft behaald, heeft betrekking op de inburgeraars die het inburgeringstraject volledig hebben doorlopen. Afhankelijk van de situatie van de betrokkene bestaat dergelijk inburgeringstraject uit een basiscursus Nederlands, een cursus maatschappelijke oriëntatie en/of loopbaanoriëntatie. De inburgeraar wordt verwacht op regelmatige basis de lessen te volgen, zoniet kan hij administratief gesanctioneerd worden.;inburgeraar;per 10.000 inwoners;Aantal inburgeraars die een inburgeringsattest hebben behaald;Aantal inwoners;Agentschap Binnenlands Bestuur, Kruispuntbank Inburgering;2020;juni 2023;Inburgeraars met inburgeringsattest;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_DE_55.xlsx;
364;Integratie;Geregistreerde statistiek;"Aantal meerderjarige inburgeraars dat in de loop van het jaar een inburgeringsattest heeft behaald. Het aantal personen dat een inburgeringsattest heeft behaald, heeft betrekking op de inburgeraars die het inburgeringstraject volledig hebben doorlopen. Afhankelijk van de situatie van de betrokkene bestaat dergelijk inburgeringstraject uit een basiscursus Nederlands, een cursus maatschappelijke oriëntatie en/of loopbaanoriëntatie. De inburgeraar wordt verwacht op regelmatige basis de lessen te volgen, zoniet kan hij administratief gesanctioneerd worden.
De cijfers over het aantal inburgeraars dat een inburgeringsattest heeft behaald, zijn opgesplitst naar doelgroep. De doelgroep houdt verband met het feit dat bepaalde categorieën inburgeraars verplicht zijn om een inburgeringstraject te volgen en anderen niet.";inburgeraar;procent;Aantal inburgeraars die een inburgeringsattest hebben behaald naar doelgroep;Aantal inburgeraars die een inburgeringsattest hebben behaald;Agentschap Binnenlands Bestuur, Kruispuntbank Inburgering;2020;juni 2023;Inburgeraars met inburgeringsattest, naar doelgroep;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_DE_56.xlsx;
365;Integratie;Geregistreerde statistiek;"Aantal meerderjarige inburgeraars dat in de loop van het jaar een inburgeringsattest heeft behaald. Het aantal personen dat een inburgeringsattest heeft behaald, heeft betrekking op de inburgeraars die het inburgeringstraject volledig hebben doorlopen. Afhankelijk van de situatie van de betrokkene bestaat dergelijk inburgeringstraject uit een basiscursus Nederlands, een cursus maatschappelijke oriëntatie en/of loopbaanoriëntatie. De inburgeraar wordt verwacht op regelmatige basis de lessen te volgen, zoniet kan hij administratief gesanctioneerd worden.
De cijfers over het aantal inburgeraars dat een inburgeringsattest heeft behaald, zijn opgesplitst naar nationaliteit. Bij de opdeling naar nationaliteit wordt een opdeling gemaakt tussen personen met een nationaliteit van een EU+-land en ‘derdelanders’. De EU+-landen zijn de landen van de Europese Unie, Zwitserland, Noorwegen, IJsland en Liechtenstein. De derdelanders zijn de landen buiten de EU+-landen.";inburgeraar;procent;Aantal inburgeraars die een inburgeringsattest hebben behaald naar nationaliteitsgroep;Aantal inburgeraars die een inburgeringsattest hebben behaald;Agentschap Binnenlands Bestuur, Kruispuntbank Inburgering;2020;juni 2023;Inburgeraars met inburgeringsattest, naar nationaliteit;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_DE_57.xlsx;
366;Integratie;Geregistreerde statistiek;Aantal meerderjarige inburgeraars dat in de loop van het jaar voor het eerst in een onthaalbureau een inburgeringscontract heeft ondertekend. Het aantal personen dat een inburgeringscontract heeft ondertekend, heeft betrekking op het aantal inburgeraars dat zich bij een onthaalbureau heeft aangemeld en een contract heeft ondertekend om een inburgeringstraject te volgen. Het gaat om de personen die voor het eerst een inburgeringscontract ondertekenen: verhuizers of personen die stoppen met een inburgeringstraject, ondertekenen mogelijk later opnieuw een contract maar worden hier niet opnieuw geteld. Afhankelijk van de situatie van de betrokkene bestaat een inburgeringstraject uit een basiscursus Nederlands, een cursus maatschappelijke oriëntatie en/of loopbaanoriëntatie. De inburgeraar wordt verwacht op regelmatige basis de lessen te volgen, zoniet kan hij administratief gesanctioneerd worden.;inburgeraar;per 10.000 inwoners;Aantal inburgeraars die een inburgeringscontract hebben ondertekend;Aantal inwoners;Agentschap Binnenlands Bestuur, Kruispuntbank Inburgering;2020;juni 2023;Inburgeraars met inburgeringscontract;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_DE_58.xlsx;
367;Integratie;Geregistreerde statistiek;"Aantal meerderjarige inburgeraars dat in de loop van het jaar voor het eerst in een onthaalbureau een inburgeringscontract heeft ondertekend. Het aantal personen dat een inburgeringscontract heeft ondertekend, heeft betrekking op het aantal inburgeraars dat zich bij een onthaalbureau heeft aangemeld en een contract heeft ondertekend om een inburgeringstraject te volgen. Het gaat om de personen die voor het eerst een inburgeringscontract ondertekenen: verhuizers of personen die stoppen met een inburgeringstraject, ondertekenen mogelijk later opnieuw een contract maar worden hier niet opnieuw geteld. Afhankelijk van de situatie van de betrokkene bestaat een inburgeringstraject uit een basiscursus Nederlands, een cursus maatschappelijke oriëntatie en/of loopbaanoriëntatie. De inburgeraar wordt verwacht op regelmatige basis de lessen te volgen, zoniet kan hij administratief gesanctioneerd worden.
De cijfers over het aantal inburgeraars dat een contract heeft ondertekend, zijn opgesplitst naar doelgroep. De doelgroep houdt verband met het feit dat bepaalde categorieën inburgeraars verplicht zijn om een inburgeringstraject te volgen en anderen niet.";inburgeraar;procent;Aantal inburgeraars die een inburgeringscontract hebben ondertekend naar doelgroep;Aantal inburgeraars die een inburgeringscontract hebben ondertekend;Agentschap Binnenlands Bestuur, Kruispuntbank Inburgering;2020;juni 2023;Inburgeraars met inburgeringscontract, naar doelgroep;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_DE_59.xlsx;
368;Integratie;Geregistreerde statistiek;"Aantal meerderjarige inburgeraars dat in de loop van het jaar voor het eerst in een onthaalbureau een inburgeringscontract heeft ondertekend. Het aantal personen dat een inburgeringscontract heeft ondertekend, heeft betrekking op het aantal inburgeraars dat zich bij een onthaalbureau heeft aangemeld en een contract heeft ondertekend om een inburgeringstraject te volgen. Het gaat om de personen die voor het eerst een inburgeringscontract ondertekenen: verhuizers of personen die stoppen met een inburgeringstraject, ondertekenen mogelijk later opnieuw een contract maar worden hier niet opnieuw geteld. Afhankelijk van de situatie van de betrokkene bestaat een inburgeringstraject uit een basiscursus Nederlands, een cursus maatschappelijke oriëntatie en/of loopbaanoriëntatie. De inburgeraar wordt verwacht op regelmatige basis de lessen te volgen, zoniet kan hij administratief gesanctioneerd worden.
De cijfers over het aantal inburgeraars dat een contract heeft ondertekend, zijn opgesplitst naar nationaliteit. Bij de opdeling naar nationaliteit wordt een opdeling gemaakt tussen personen met een nationaliteit van een EU+-land en ‘derdelanders’. De EU+-landen zijn de landen van de Europese Unie, Zwitserland, Noorwegen, IJsland en Liechtenstein. De derdelanders zijn de landen buiten de EU+-landen.";inburgeraar;procent;Aantal inburgeraars die een inburgeringscontract hebben ondertekend naar nationaliteitsgroep;Aantal inburgeraars die een inburgeringscontract hebben ondertekend;Agentschap Binnenlands Bestuur, Kruispuntbank Inburgering;2020;juni 2023;Inburgeraars met inburgeringscontract, naar nationaliteit;https://gsminfo.blob.core.windows.net/$web/Rapporten_outputs/OutputPerlDO/GSM_Extract_DE_60.xlsx;
